isla	eus-30-06880249-n	 mezu bat aditzera ematen duena
islam	eus-30-08095647-n	 Musulman-taldea eta haien zibilizazioa; Jainkoaren profeta Mahoma izan zela dioen erlijio monoteista
islamismo	eus-30-08095647-n	 Musulman-taldea eta haien zibilizazioa; Jainkoaren profeta Mahoma izan zela dioen erlijio monoteista
isotonia	eus-30-80000346-n	 Beste ingurune baten aldean, haren kontzentrazio molekular bera (eta, beraz, presio osmotiko bera) duen disoluzio edo ingurune baten egoera
ispilu	eus-30-05925366-n	 jarraitzekoa edo imitatzekoa izan daitekeela uste den egite edo jokaera
Israel	eus-30-08792548-n	 Asiako estatua, Ekialde Hurbilean; lehenago Palestinaren partea
istilu	eus-30-00333829-n	 jende multzoaren bortxazko ekintza publikoa
istilu	eus-30-00958896-n	 aurkako bi talde edo pertsonen arteko borroka fisikoa
istilu	eus-30-01170502-n	 jende multzoaren bortxazko ekintza publikoa
istilu	eus-30-07181043-n	 hitzekin adierazitako aurrez aurreko liskar edo desadostasun gogorra
istilu	eus-30-07181935-n	 gai batekiko liskar edo desadostauna
istilu	eus-30-13972797-n	 jende multzoaren bortxazko ekintza publikoa
istilu	eus-30-14409489-n	 egoera larri batean sortzen den eztabaidazko zarata, iskanbila
isurketa_jarraitu	eus-30-80000704-n	 Metal urtua zehar-ebaki egokia duen moldera isuri eta, hoztu ahala, etengabe erauztea, luzera-muga zehatzik ez duen pieza bat sortzeko
item	eus-30-03588414-n	 zerrenda edo multzo batetako banako bat
itsas_geologia	eus-30-80000236-n	 Itsas hondoaren konposizioa eta hondoan gertatzen diren prozesuak aztertzen dituen geologiaren atala
itsas_mihilu	eus-30-80000545-n	 Unbeliferoen familiako landare belarkara eta bizikorra. Mamitsua da, eta itsas labarretako harrietan hazten da
itsaso	eus-30-09426788-n	 ozeano baten zati jakina edota lurralde batek partzialki inguratzen duen ur gaziko hedadura zabala
itsaso	eus-30-13776971-n	 kopuru nahiz bolumenean, itxuraz mugarik ez duen zerbait
itsasontzi	eus-30-04530566-n	 itsasoan arrantzarako, bidaiariak edo salgaiak edo merkantziak garraiatzeko, etab. erabiltzen den ontzia
itsaspeko	eus-30-04347754-n	 urpean ibiltzeko prestatutako ontzia, bereziki helburu militarretarako erabilia
itsas_pinu	eus-30-80000504-n	 <I>Pinus<I> generoko espeziea. Binaka hazten diren azikulak ditu eta 40 m-raino hazten da.
itsas_txakur_fraide	eus-30-80000546-n	 Fozidoen familiako ugaztun karniboro pinipedoa, Mediterraneoan eta Atlantiko subtropikalean bizi dena. Oso mehatxatuta dago
itu-hegazkina	eus-30-80000675-n	 Hegazkinen aurkako armen itu moduan erabiltzeko piloturik gabeko hegazkin telegidatua.
itun	eus-30-06770275-n	 pertsona, talde, estatu, erakunde, etab.ek zerbaitetarako hitzartzea, ados etortzea
iturbegi	eus-30-09443453-n	 lurretik ateratzen den euri ura, lur azalera isurtzen dena
iturburu	eus-30-08507558-n	 zerbaitek hasiera duen, zerbait sortzen den edo datorren denbora edo ingurunea
iturburu	eus-30-09443453-n	 lurretik ateratzen den euri ura, lur azalera isurtzen dena
iturri	eus-30-03388043-n	 ubidez ekarririko urei aterabidea emateko antolatzen den eraikuntza
iturri	eus-30-06675122-n	 zerbaiti edo norbaiti buruzko informazioa ematen duen dokumentua edo erakundea
iturri	eus-30-08507558-n	 zerbaitek hasiera duen, zerbait sortzen den edo datorren denbora edo ingurunea
iturri	eus-30-09443453-n	 lurretik ateratzen den euri ura, lur azalera isurtzen dena
iturri	eus-30-10205985-n	 informatzen duena; informazioa ematen duena
itxaropen	eus-30-05944958-n	 irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia
itxaropen	eus-30-07510923-n	 irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia
itxaropen	eus-30-07541053-n	 irudimenean gogoko den zerbait lortzeko gura, itxaropen bizia
itxaropen	eus-30-10184946-n	 itxaropenaren helburua den pertsona edo gauza
itxitura	eus-30-03285912-n	 hesiz inguraturiko tokia; eremu mugatu edo itxia
itxura	eus-30-03931044-n	 azalera batean produzitutako objektu, eszena edo pertsona baten irudikapena
itxura	eus-30-04673965-n	 pertsona baten kanpoko irudia
itxura	eus-30-05601758-n	 giza aurpegiaren zati bereizgarrienak
itxura	eus-30-05940302-n	 pertsona baten kanpoko irudia
itzulbira	eus-30-00295172-n	 zirkuitu bati bira osoa ematea
itzulbira	eus-30-07440979-n	 ardatzarekiko edo orbitarekiko bira osoa
itzulera	eus-30-00328015-n	 hasierako lekura itzultzeko ekintza
itzulera	eus-30-07447022-n	 kontrako norabidera aldatzeko gertakaria
itzuli	eus-30-00295172-n	 zirkuitu bati bira osoa ematea
itzuli	eus-30-07440979-n	 ardatzarekiko edo orbitarekiko bira osoa
izaera	eus-30-04620216-n	 gizaki baten ezaugarri diren nolakotasunen multzoa, izateko modua edo era
izaera	eus-30-04623113-n	 gizaki baten ezaugarri diren nolakotasunen multzoa, izateko modua edo era
izaera	eus-30-04723286-n	 gizarte edota garai bateko gizaki multzoaren nolakotasunen multzoa
izaera	eus-30-04726724-n	 gauzak ezagutu ahal izateko bereizgarriak dituzten nolakotasunen multzoa
izaki_fisiko	eus-30-00001930-n	 existentzia fisikoa duen unitatea
izatasun	eus-30-04726724-n	 gauzak ezagutu ahal izateko bereizgarriak dituzten nolakotasunen multzoa
izate	eus-30-04726724-n	 gauzak ezagutu ahal izateko bereizgarriak dituzten nolakotasunen multzoa
izen	eus-30-06303540-n	 izen baten lekuan ager daitekeen izen edo izenordaina
izen	eus-30-06317862-n	 aditzaren subjektu nahiz objektu gisa funtziona dezakeen hitza
izen	eus-30-06333653-n	 pertsona, animalia edo gauza bat aipatzen edo adierazten duen hitza
izen	eus-30-13945919-n	 omena, entzutea
izen_berezi	eus-30-06333653-n	 pertsona, animalia edo gauza bat aipatzen edo adierazten duen hitza
izenpetzaile	eus-30-10597234-n	 sinatzen duena
izerdi	eus-30-00621627-n	 lan bat egiteko erabiltzen den energia fisiko edo mentala
izkira_handi	eus-30-80000547-n	 Izkira gardena, marra gorriduna eta sabelaldea garatu samarra duena. Izkirarik preziatuena da.
izotz-pikorta	eus-30-80000740-n	 5 mm-ko diametroa edo txikiagoa duen izotz-partikula; forma irregularra izan ohi du, eta gardena edo zeharrargia izaten da
izozte-maila	eus-30-80000745-n	 Eremu jakin batean, aireak 0 <kar:gradu>C-ko tenperatura konstantea duen atmosferako mailarik baxuena
izpiritu	eus-30-04723286-n	 gizarte edota garai bateko gizaki multzoaren nolakotasunen multzoa
iztukadura	eus-30-80000600-n	 Iztukuz egindako lana
izu	eus-30-04860586-n	 benetako nahiz ustezko arrisku baten aurrean sortzen den urduritasun- edo kezka-egoera
izu	eus-30-07519253-n	 benetako nahiz ustezko arrisku baten aurrean sortzen den urduritasun- edo kezka-egoera
izu	eus-30-14405931-n	 benetako nahiz ustezko arrisku baten aurrean sortzen den urduritasun- edo kezka-egoera
izualdi	eus-30-07521437-n	 ustekabeak edo beldurrak eragindako inpresioa, oro har bat-batekoa eta laburra izan ohi dena
izu-ikara	eus-30-07519253-n	 benetako nahiz ustezko arrisku baten aurrean sortzen den urduritasun- edo kezka-egoera
jabe	eus-30-10180178-n	 ondasun edo gauza baten jabetza duen pertsona
jabe	eus-30-10388924-n	 negozio batekiko, delako hori berea duena
jabe	eus-30-10389398-n	 zerbaitekiko, delako hori berea duena
jabekuntza	eus-30-00083975-n	 zerbaitez jabetzea
jabetze	eus-30-00083975-n	 zerbaitez jabetzea
jagole	eus-30-09614684-n	 pertsonak edo jabetzak zaintzen dituen pertsona
jai	eus-30-00428000-n	 gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da
jai	eus-30-07447641-n	 etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala
jai	eus-30-08252602-n	 dibertitzeko biltzen den jende multzoa
jai	eus-30-15137047-n	 deskantsatzeko hartzen den eguna
jai	eus-30-15162388-n	 zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia
jai	eus-30-15163797-n	 astearen zazpigarren eta azken eguna, lanari dagokionean atseden-eguna dena
jai	eus-30-15183428-n	 legez edo ohituraz lanik egiten ez den eguna
jaialdi	eus-30-00428000-n	 gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da
jaialdi	eus-30-07447641-n	 etxe edo antzeko lekuren batean, bertaratutakoak dibertitzea helburu duen bilera soziala
jaialdi	eus-30-08252602-n	 dibertitzeko biltzen den jende multzoa
jaialdi	eus-30-15162388-n	 zerbait ospatzeko egiten diren ekitaldi multzoak irauten duen denboraldia
jaidura	eus-30-04942869-n	 norbait edo zerbait bide jakin batetik jotzera, bilakaera jakin bat izatera, molde jakin batez aritzera daraman barne-bulkada
jaidura	eus-30-06196584-n	 norbait edo zerbait bide jakin batetik jotzera, bilakaera jakin bat izatera, molde jakin batez aritzera daraman barne-bulkada
jaidura	eus-30-07499113-n	 norbait edo zerbait bide jakin batetik jotzera, bilakaera jakin bat izatera, molde jakin batez aritzera daraman barne-bulkada
jaiegun	eus-30-15137047-n	 deskantsatzeko hartzen den eguna
jaiegun	eus-30-15183428-n	 legez edo ohituraz lanik egiten ez den eguna
jainko	eus-30-09505418-n	 gizakiaz gaineko izakia, ahalmen eta botere bereziz hornitua, errealitatearen alderdi edo fenomeno batzuen aginpidea esleitzen zaiona
jaiotegun	eus-30-15252422-n	 norbait jaio den eguna, urtebetetzea
jaioterri	eus-30-08510169-n	 sorterria, bereziki naziotzat hartzen denean
jakinarazpen	eus-30-06722453-n	 deklaratu edo baieztatzen den mezua, jendarte edo gertaeren inguruko ahozko ala idatzizko komunikazioa
jakingura	eus-30-05682570-n	 garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera
jakin-min	eus-30-05682570-n	 garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera
jakin-nahi	eus-30-05682570-n	 garrantzizkoa dela edo arreta merezi duela uste denaren aurrean ernatzen den gogo-jarrera edo egoera
jakintza	eus-30-05999797-n	 natura, gizartea, gizakia eta bere pentsamenduari buruzko ezagutza objektibo eta sistematikoen multzoa
jakite	eus-30-05641959-n	 zenbait gai edo aktibitatetan gaitasun eta ezagutza handia
jakitun	eus-30-09617867-n	 alor jakin batean ezagutza bereziak dituen pertsonari ematen zaion izena
jan	eus-30-07555863-n	 elikatzeko erabiltzen den edozein substatzia solido (likidoa ez)
janari	eus-30-07555863-n	 elikatzeko erabiltzen den edozein substatzia solido (likidoa ez)
jaramon	eus-30-05703956-n	 arreta
jarduera	eus-30-00407535-n	 zerbaitetan aritzeko ahalmenaren gauzatzea
jarduera	eus-30-00729919-n	 zerbaitetan, eta bereziki ikasten diren gaietan trebatzeko egiten den jarduna
jarduera	eus-30-04635104-n	 aktibo izatearen ezaugarria, azkar eta energiaz ekitea
jardun	eus-30-04635104-n	 aktibo izatearen ezaugarria, azkar eta energiaz ekitea
jardun	eus-30-07133701-n	 ikuspuntu-trukerako egiten den hizketaldi informala
jardunaldi	eus-30-01232091-n	 gai bati buruz aritzeko eratzen diren lan-bilerak edo lan-saioak
jardunaldi	eus-30-07133701-n	 ikuspuntu-trukerako egiten den hizketaldi informala
jario	eus-30-07436661-n	 gas edo likido bat dagoen ontzi edo dabilen tututik zulo edo arrakala batetik ateratzea
jarraibide	eus-30-05925366-n	 jarraitzekoa edo imitatzekoa izan daitekeela uste den egite edo jokaera
jarrera	eus-30-00344421-n	 gorputzarekin posizio jakin bat hartzearen aktibitatea
jarrera	eus-30-00755863-n	 gorputzarekin antzezteko intentzioa duen posizioa
jarrera	eus-30-05079866-n	 komunikatzeko erabiltzen den gorputzaren posizio bat
jarrera	eus-30-06193203-n	 adimenaren egoera konplexu bat, usteak, sentimenduak, baloreak... jokatzeko modu bat zuzentzen duten aktibitatea
jarrera	eus-30-06783265-n	 eztabaida edo elkarrizketa batean defendatzen den iritzia
jasanezin	eus-30-07519040-n	 atsekabe handia, samintasun-sentimendua
jaten	eus-30-07555863-n	 elikatzeko erabiltzen den edozein substatzia solido (likidoa ez)
jatorri	eus-30-07323922-n	 hasiera den gertaera
jatorri	eus-30-08101937-n	 belaunez belaun datorren norbaiten nahiz zerbaiten aurretikoen segida
jatorri	eus-30-08507558-n	 zerbaitek hasiera duen, zerbait sortzen den edo datorren denbora edo ingurunea
jatorri	eus-30-09621232-n	 sorlekua, jaioterria
jaun	eus-30-06341340-n	 zeinahi gizonezkoren izenaren eta bereziki hainbat kargu edo bizibide itzaltsuren izenaren ondoan (Iparraldean aurrean) erabiltzen den gizalegezko hitza
jaurtiketa	eus-30-00565302-n	 eskuaz, edo ukaldi edo tresna egoki edo hartako baten bidez zerbait abiada handiz bidaltzea
jazarpen	eus-30-00419644-n	 kritika eta erasoen bidezko oinaze eragitea
jazoera	eus-30-00029378-n	 gertatu den gauza, bereziki interes edo esangura duena
jeltzale	eus-30-10407310-n	 aberria maite duena, aberriaren alde saiatzen edo borrokatzen dena
jendarme	eus-30-10123122-n	 Frantziako polizia
jende	eus-30-07942152-n	 pertsona multzoa
jende	eus-30-08180190-n	 herri xeheak osatzen duen multzo handia
jenero	eus-30-03076708-n	 komertziorako erabilia dena eta naturak zein giza jarduerak ekoitzitako gauza
Jesukristo	eus-30-10513623-n	 lehen mendeko profeta (Ka 8 - Ko 29), kristauentzat jainkoa eta gizakia biak batera izan zen pertsona (berau, Salbatzailea, gizakiaren sortzezko pekatutik libratzeko bidalia izan zen)
Jesus	eus-30-10513623-n	 lehen mendeko profeta (Ka 8 - Ko 29), kristauentzat jainkoa eta gizakia biak batera izan zen pertsona (berau, Salbatzailea, gizakiaren sortzezko pekatutik libratzeko bidalia izan zen)
jira	eus-30-00346532-n	 kontrako norabidea hartzeko ekintza
jiratze	eus-30-00346532-n	 kontrako norabidea hartzeko ekintza
jite	eus-30-04620216-n	 gizaki baten ezaugarri diren nolakotasunen multzoa, izateko modua edo era
jite	eus-30-04623113-n	 gizaki baten ezaugarri diren nolakotasunen multzoa, izateko modua edo era
jn.	eus-30-06341340-n	 zeinahi gizonezkoren izenaren eta bereziki hainbat kargu edo bizibide itzaltsuren izenaren ondoan (Iparraldean aurrean) erabiltzen den gizalegezko hitza
joanaldi	eus-30-00042757-n	 joatearen ekintza
joate	eus-30-00042757-n	 joatearen ekintza
joera	eus-30-04942869-n	 norbait edo zerbait bide jakin batetik jotzera, bilakaera jakin bat izatera, molde jakin batez aritzera daraman barne-bulkada
joera	eus-30-05750163-n	 garai jakin bateko gustua
joera	eus-30-06196584-n	 norbait edo zerbait bide jakin batetik jotzera, bilakaera jakin bat izatera, molde jakin batez aritzera daraman barne-bulkada
joera	eus-30-07499113-n	 norbait edo zerbait bide jakin batetik jotzera, bilakaera jakin bat izatera, molde jakin batez aritzera daraman barne-bulkada
joera	eus-30-08461595-n	 norabide jakin batean orientatutako ideia politiko, artistiko edo filosofikoa
joera	eus-30-08681777-n	 norabide jakin batean orientatutako zerbait
jokalari	eus-30-10118844-n	 jokora zaletua, jokatzera emana dena
jokalari	eus-30-10415638-n	 antzezten duena; antzerkiak jokatzen dituen pertsona
jokalari	eus-30-10439851-n	 joko jakin batean esku hartzen dutenetako bakoitza
jokaldi	eus-30-07956887-n	 zenbait karta-jokotan, eta bereziki musean, lehen jokatzea egokitzen zaion laguna
joko	eus-30-00430140-n	 irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)
joko	eus-30-00430606-n	 denbora pasa edo olgeta
joko	eus-30-00455599-n	 irabazle bat aukeratzeko lehiaketa arautua
joko	eus-30-00556313-n	 trebeziazko mugimendu koordinatua
joko	eus-30-03415363-n	 objektu batzuekin batera lan egiteko konbinaketa
joko	eus-30-05907682-n	 jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza
joko	eus-30-07457126-n	 kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere
joko	eus-30-13804203-n	 izen, izenordain eta adjektiboen inflexio bat
joko_olinpiar	eus-30-07457126-n	 kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere
Joko_Olinpiko	eus-30-07457126-n	 kirol askotako eta nazioarteko ekitaldi handia, lau urtean behin antolatzen dituztenak bai uda partean bai eta neguan ere
jokozain	eus-30-10372076-n	 joku edo kirol batean arauak neurtzen dituena
joko-zelai	eus-30-08570758-n	 zenbait kiroletan, jokoa gertatzen den esparrua; esparru hori dagoen eraikina, ikusleentzako harmailez eta behar diren instalazioez hornitua
jolas	eus-30-00430606-n	 denbora pasa edo olgeta
Jominy_saiakuntza	eus-30-80000389-n	 Altzairuaren tenplagarritasuna neurtzeko saiakuntza. Materialaren lagin bat berotu eta horren mutur bat tenplatu egiten da urarekin. Lagina noraino gogortu den aztertuta zehaztuko da materialaren tenplagarritasuna
jomuga	eus-30-04836491-n	 arrakasta izateko grina
josteko_puntada	eus-30-04180314-n	 larruan edo ohialan hariarekin eta josteko orratzarekin egindako puntada
juez	eus-30-10225219-n	 Justizia Auzitegian epaitzeko eta epaia emateko esku duen autoritate ofiziala
Jugoslavia	eus-30-08816236-n	 Europako hego-ekialdeko estatua
jujari	eus-30-10225219-n	 Justizia Auzitegian epaitzeko eta epaia emateko esku duen autoritate ofiziala
juje	eus-30-10225219-n	 Justizia Auzitegian epaitzeko eta epaia emateko esku duen autoritate ofiziala
jukutria	eus-30-05907682-n	 jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza
junkie	eus-30-10035952-n	 drogaren zale dena edo drogarekiko atxikimendua duena; drogen mendeko dena
juntura	eus-30-04281998-n	 bi gauza lotzen diren tokia
jurisdikzio	eus-30-05198427-n	 legea interpretatzeko eta aplikatzeko eskumena eta boterea
jurisprudentzia	eus-30-06161718-n	 legeak eta beren aplikazioaz arduratzen den zientzia
jurisprudentzia	eus-30-08441203-n	 gizartean bizi diren gizakien arteko harremanak bideratzeko eta erregulatzeko aginteak inposatzen dituen arauen multzoa
jurista	eus-30-10227985-n	 lege arazoetan aditua dena
justizia	eus-30-00694681-n	 legea eta zuzenbidea prozedura jakin batzuen ondorengo ebazpenen bidez aplikatzea
justizia	eus-30-04850117-n	 justua edo bidezkoa izatearen ezaugarria
justizia	eus-30-08166318-n	 aro jakin batean komunitate batek oinarritzat hartzen dituen eta guztien ongizatea lortzeko aplikatzen diren printzipioen multzoa
kabo	eus-30-09966139-n	 hierarkia militarrean, soldadu arruntaren ondoren gradu baxuena duen militarra
